xcord,ycord,zcord,carbon,year,plot,state,sizeclass,DBH,commonname,scientificname
319956.4786,4093206.626,2146.320068359375,0.020245391,2004,us3,Live,1,11.4,White Fir,Abies concolor
319956.6786,4093205.896,2146.22998046875,0.036430969,2004,us3,Live,1,15.2,Sugar Pine,Pinus lambertiana
319956.1086,4093206.156,2146.2900390625,0.026438276,2004,us3,Live,1,12.7,White Fir,Abies concolor
319959.6186,4093210.626,2146.489990234375,0.008651999,2004,us3,Live,1,8.4,Sugar Pine,Pinus lambertiana
319958.6786,4093211.106,2146.5,0.035278464,2004,us3,Dead,1,15,Sugar Pine,Pinus lambertiana
319958.4986,4093213.356,2146.719970703125,0.716967742,2004,us3,Dead,3,52.1,White Fir,Abies concolor
319960.6886,4093210.096,2146.389892578125,10.77161144,2004,us3,Live,6,157.7,Sugar Pine,Pinus lambertiana
319966.4686,4093216.126,2146.6201171875,0.012879748,2004,us3,Dead,1,9.9,Sugar Pine,Pinus lambertiana
319966.3786,4093204.166,2145.409912109375,0.037320597,2004,us3,Dead,1,14.6,White Fir,Abies concolor
319976.5586,4093196.766,2144.8798828125,0.006791252,2004,us3,Live,1,7.6,Sugar Pine,Pinus lambertiana
319977.0986,4093196.286,2144.77001953125,0.004506957,2004,us3,Live,1,6.2,White Fir,Abies concolor
319987.9086,4093199.276,2145.260009765625,3.152954006,2004,us3,Live,5,87.5,White Fir,Abies concolor
320004.3586,4093203.376,2148.419921875,0.013934835,2004,us3,Live,1,9.8,White Fir,Abies concolor
320004.0486,4093199.686,2147.8798828125,4.286568168,2004,us3,Dead,6,108,Sugar Pine,Pinus lambertiana
320004.8586,4093200.926,2148.39990234375,0.046807714,2004,us3,Live,1,16,White Fir,Abies concolor
320005.5186,4093199.396,2148.5,0.008187395,2004,us3,Dead,1,7.9,White Fir,Abies concolor
320006.5686,4093199.366,2148.85009765625,0.005062932,2004,us3,Live,1,6.5,White Fir,Abies concolor
320009.1186,4093195.976,2148.889892578125,0.002655783,2004,us3,Dead,1,5,White Fir,Abies concolor
